File,Line,Sentiment,SentimentScore
joebidencomprehend.csv,8365,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8372,NEUTRAL,"{'Mixed': 0.0005583225865848362, 'Negative': 0.179337739944458, 'Neutral': 0.8176523447036743, 'Positive': 0.002451524371281266}"
joebidencomprehend.csv,8374,NEUTRAL,"{'Mixed': 0.0007123320829123259, 'Negative': 0.010244477540254593, 'Neutral': 0.9865712523460388, 'Positive': 0.002471967600286007}"
joebidencomprehend.csv,8375,NEUTRAL,"{'Mixed': 0.001681902795098722, 'Negative': 0.3307817280292511, 'Neutral': 0.6647444367408752, 'Positive': 0.0027919751591980457}"
joebidencomprehend.csv,8376,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8385,NEUTRAL,"{'Mixed': 2.3478960429201834e-05, 'Negative': 0.010862703435122967, 'Neutral': 0.9629303216934204, 'Positive': 0.026183459907770157}"
joebidencomprehend.csv,8386,NEUTRAL,"{'Mixed': 0.0005948877660557628, 'Negative': 0.001563594094477594, 'Neutral': 0.9558885097503662, 'Positive': 0.04195297509431839}"
joebidencomprehend.csv,8387,NEUTRAL,"{'Mixed': 2.1939256839687005e-05, 'Negative': 0.00236965692602098, 'Neutral': 0.993897020816803, 'Positive': 0.0037114538718014956}"
joebidencomprehend.csv,8388,MIXED,"{'Mixed': 0.7103086113929749, 'Negative': 0.09915831685066223, 'Neutral': 0.17547032237052917, 'Positive': 0.015062798745930195}"
joebidencomprehend.csv,8392,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8393,NEUTRAL,"{'Mixed': 1.2983413398615085e-05, 'Negative': 0.0017023503314703703, 'Neutral': 0.9971400499343872, 'Positive': 0.001144608249887824}"
joebidencomprehend.csv,8394,NEUTRAL,"{'Mixed': 0.0008438286604359746, 'Negative': 0.01788484677672386, 'Neutral': 0.9806936383247375, 'Positive': 0.00057768210535869}"
joebidencomprehend.csv,8395,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8396,NEUTRAL,"{'Mixed': 0.0002968664630316198, 'Negative': 0.0003916578716598451, 'Neutral': 0.9929094314575195, 'Positive': 0.006402111612260342}"
joebidencomprehend.csv,8397,NEUTRAL,"{'Mixed': 6.700622907374054e-05, 'Negative': 0.0006975686410441995, 'Neutral': 0.9976295232772827, 'Positive': 0.0016059792833402753}"
joebidencomprehend.csv,8398,NEUTRAL,"{'Mixed': 0.0009117781883105636, 'Negative': 0.008511770516633987, 'Neutral': 0.9894527196884155, 'Positive': 0.0011237777071073651}"
joebidencomprehend.csv,8399,NEUTRAL,"{'Mixed': 0.0003265573759563267, 'Negative': 0.0028853167314082384, 'Neutral': 0.9905313849449158, 'Positive': 0.006256772670894861}"
joebidencomprehend.csv,8400,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8402,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8406,NEGATIVE,"{'Mixed': 0.0007237766985781491, 'Negative': 0.9072257876396179, 'Neutral': 0.09139010310173035, 'Positive': 0.0006603522342629731}"
joebidencomprehend.csv,8407,NEGATIVE,"{'Mixed': 0.0027614759746938944, 'Negative': 0.7773921489715576, 'Neutral': 0.21889951825141907, 'Positive': 0.0009467937634326518}"
joebidencomprehend.csv,8408,NEGATIVE,"{'Mixed': 0.00011917786468984559, 'Negative': 0.876609742641449, 'Neutral': 0.12283039838075638, 'Positive': 0.00044070527656003833}"
joebidencomprehend.csv,8410,NEUTRAL,"{'Mixed': 0.0001604000135557726, 'Negative': 0.3022833466529846, 'Neutral': 0.6956070065498352, 'Positive': 0.0019492923747748137}"
joebidencomprehend.csv,8411,NEUTRAL,"{'Mixed': 0.0005063775461167097, 'Negative': 0.06694670766592026, 'Neutral': 0.9296883940696716, 'Positive': 0.0028584981337189674}"
joebidencomprehend.csv,8412,NEUTRAL,"{'Mixed': 0.02577190473675728, 'Negative': 0.006490880623459816, 'Neutral': 0.9533605575561523, 'Positive': 0.014376634731888771}"
joebidencomprehend.csv,8416,NEUTRAL,"{'Mixed': 5.276163210510276e-05, 'Negative': 0.20473068952560425, 'Neutral': 0.7929680943489075, 'Positive': 0.0022485076915472746}"
joebidencomprehend.csv,8419,NEUTRAL,"{'Mixed': 0.0005480184336192906, 'Negative': 0.008177947252988815, 'Neutral': 0.9385112524032593, 'Positive': 0.052762847393751144}"
joebidencomprehend.csv,8420,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8422,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8423,NEUTRAL,"{'Mixed': 0.036628615111112595, 'Negative': 0.4070153534412384, 'Neutral': 0.5437438488006592, 'Positive': 0.012612184509634972}"
joebidencomprehend.csv,8424,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8428,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8430,NEGATIVE,"{'Mixed': 0.01684725470840931, 'Negative': 0.5207772254943848, 'Neutral': 0.4593583941459656, 'Positive': 0.003017076989635825}"
joebidencomprehend.csv,8431,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8432,NEUTRAL,"{'Mixed': 0.00024897747789509594, 'Negative': 0.0007638349779881537, 'Neutral': 0.9966952800750732, 'Positive': 0.00229198788292706}"
joebidencomprehend.csv,8434,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8435,NEUTRAL,"{'Mixed': 0.001323660253547132, 'Negative': 0.006135056726634502, 'Neutral': 0.9864410758018494, 'Positive': 0.006100289989262819}"
joebidencomprehend.csv,8436,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8437,NEUTRAL,"{'Mixed': 9.10561084310757e-06, 'Negative': 0.000942162936553359, 'Neutral': 0.9986953139305115, 'Positive': 0.00035344305797480047}"
joebidencomprehend.csv,8438,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8302,NEUTRAL,"{'Mixed': 0.11128244549036026, 'Negative': 0.08594932407140732, 'Neutral': 0.7838562726974487, 'Positive': 0.01891201175749302}"
joebidencomprehend.csv,8311,NEUTRAL,"{'Mixed': 0.14515084028244019, 'Negative': 0.16093683242797852, 'Neutral': 0.6527037024497986, 'Positive': 0.041208572685718536}"
joebidencomprehend.csv,8312,NEUTRAL,"{'Mixed': 1.0128701433131937e-05, 'Negative': 0.0002260074979858473, 'Neutral': 0.9966961145401001, 'Positive': 0.0030678403563797474}"
joebidencomprehend.csv,8319,NEGATIVE,"{'Mixed': 0.06579176336526871, 'Negative': 0.6983767747879028, 'Neutral': 0.22746649384498596, 'Positive': 0.008364906534552574}"
joebidencomprehend.csv,8321,NEUTRAL,"{'Mixed': 0.0494111105799675, 'Negative': 0.036676786839962006, 'Neutral': 0.9102213382720947, 'Positive': 0.0036907545290887356}"
joebidencomprehend.csv,8324,NEGATIVE,"{'Mixed': 0.014182066544890404, 'Negative': 0.9214416146278381, 'Neutral': 0.062105942517519, 'Positive': 0.002270407509058714}"
joebidencomprehend.csv,8326,NEUTRAL,"{'Mixed': 0.00014875178749207407, 'Negative': 0.0006434003007598221, 'Neutral': 0.9963758587837219, 'Positive': 0.0028319915290921926}"
joebidencomprehend.csv,8327,NEUTRAL,"{'Mixed': 0.036366723477840424, 'Negative': 0.4117586016654968, 'Neutral': 0.5389430522918701, 'Positive': 0.012931629084050655}"
joebidencomprehend.csv,8340,NEUTRAL,"{'Mixed': 0.1752748042345047, 'Negative': 0.30599522590637207, 'Neutral': 0.4963477849960327, 'Positive': 0.022382166236639023}"
joebidencomprehend.csv,8343,NEUTRAL,"{'Mixed': 0.0008716856245882809, 'Negative': 0.007577421609312296, 'Neutral': 0.9895954728126526, 'Positive': 0.0019554600585252047}"
joebidencomprehend.csv,8344,NEUTRAL,"{'Mixed': 0.033269692212343216, 'Negative': 0.4195261299610138, 'Neutral': 0.5328862071037292, 'Positive': 0.014318035915493965}"
joebidencomprehend.csv,8356,NEUTRAL,"{'Mixed': 0.07394567877054214, 'Negative': 0.08123008906841278, 'Neutral': 0.7682689428329468, 'Positive': 0.0765552744269371}"
joebidencomprehend.csv,8358,NEUTRAL,"{'Mixed': 0.004277032800018787, 'Negative': 0.025896793231368065, 'Neutral': 0.9624131917953491, 'Positive': 0.007412891369313002}"
joebidencomprehend.csv,8364,NEUTRAL,"{'Mixed': 0.007969634607434273, 'Negative': 0.10079650580883026, 'Neutral': 0.8891660571098328, 'Positive': 0.002067874651402235}"
joebidencomprehend.csv,8371,NEUTRAL,"{'Mixed': 0.029714440926909447, 'Negative': 0.025624491274356842, 'Neutral': 0.9361047744750977, 'Positive': 0.008556261658668518}"
joebidencomprehend.csv,8373,NEGATIVE,"{'Mixed': 0.0038375589065253735, 'Negative': 0.5375162363052368, 'Neutral': 0.45623835921287537, 'Positive': 0.002407803200185299}"
joebidencomprehend.csv,8378,NEUTRAL,"{'Mixed': 1.7473779735155404e-05, 'Negative': 0.0018325126729905605, 'Neutral': 0.9959931373596191, 'Positive': 0.0021568455267697573}"
joebidencomprehend.csv,8380,NEUTRAL,"{'Mixed': 0.0003881248121615499, 'Negative': 0.0005515947705134749, 'Neutral': 0.9942564368247986, 'Positive': 0.004803832620382309}"
joebidencomprehend.csv,8389,NEUTRAL,"{'Mixed': 0.0014650406083092093, 'Negative': 0.00535614462569356, 'Neutral': 0.9871593713760376, 'Positive': 0.006019407883286476}"
joebidencomprehend.csv,8391,NEUTRAL,"{'Mixed': 0.0005694591091014445, 'Negative': 0.0034971737768501043, 'Neutral': 0.9905956983566284, 'Positive': 0.005337663926184177}"
joebidencomprehend.csv,8401,NEUTRAL,"{'Mixed': 0.01061744149774313, 'Negative': 0.0019379808800294995, 'Neutral': 0.8851050734519958, 'Positive': 0.10233952850103378}"
joebidencomprehend.csv,8404,NEUTRAL,"{'Mixed': 0.0011747388634830713, 'Negative': 0.09522298723459244, 'Neutral': 0.8325508832931519, 'Positive': 0.07105138152837753}"
joebidencomprehend.csv,8409,NEUTRAL,"{'Mixed': 0.0007070868159644306, 'Negative': 0.028769534081220627, 'Neutral': 0.9639036655426025, 'Positive': 0.006619621068239212}"
joebidencomprehend.csv,8413,NEGATIVE,"{'Mixed': 0.04588652402162552, 'Negative': 0.5603486895561218, 'Neutral': 0.39089497923851013, 'Positive': 0.0028697894886136055}"
joebidencomprehend.csv,8414,NEGATIVE,"{'Mixed': 0.00032393657602369785, 'Negative': 0.5338899493217468, 'Neutral': 0.4627762734889984, 'Positive': 0.003009822918102145}"
joebidencomprehend.csv,8421,NEUTRAL,"{'Mixed': 0.19610218703746796, 'Negative': 0.28914761543273926, 'Neutral': 0.4937005341053009, 'Positive': 0.02104959264397621}"
joebidencomprehend.csv,8425,NEUTRAL,"{'Mixed': 0.015195997431874275, 'Negative': 0.006230926141142845, 'Neutral': 0.9715390205383301, 'Positive': 0.007034030277282}"
joebidencomprehend.csv,8429,NEUTRAL,"{'Mixed': 0.001969035482034087, 'Negative': 0.08302699774503708, 'Neutral': 0.9146502614021301, 'Positive': 0.0003536854055710137}"
joebidencomprehend.csv,8433,POSITIVE,"{'Mixed': 3.09454626403749e-05, 'Negative': 0.004308510571718216, 'Neutral': 0.08012479543685913, 'Positive': 0.9155357480049133}"
joebidencomprehend.csv,8439,NEUTRAL,"{'Mixed': 0.000668938853777945, 'Negative': 0.003562251105904579, 'Neutral': 0.9911392331123352, 'Positive': 0.004629494156688452}"
joebidencomprehend.csv,8440,NEGATIVE,"{'Mixed': 0.0013006931403651834, 'Negative': 0.7212355732917786, 'Neutral': 0.27649518847465515, 'Positive': 0.0009685085969977081}"
joebidencomprehend.csv,8441,NEUTRAL,"{'Mixed': 0.006087266840040684, 'Negative': 0.2544407546520233, 'Neutral': 0.7282143235206604, 'Positive': 0.011257681995630264}"
joebidencomprehend.csv,8219,NEGATIVE,"{'Mixed': 0.3360631763935089, 'Negative': 0.5200091600418091, 'Neutral': 0.13752400875091553, 'Positive': 0.006403704173862934}"
joebidencomprehend.csv,8225,NEUTRAL,"{'Mixed': 0.03017495572566986, 'Negative': 0.28710973262786865, 'Neutral': 0.6522164940834045, 'Positive': 0.030498739331960678}"
joebidencomprehend.csv,8234,NEGATIVE,"{'Mixed': 0.003026643767952919, 'Negative': 0.8601171970367432, 'Neutral': 0.1348092406988144, 'Positive': 0.0020469084847718477}"
joebidencomprehend.csv,8235,NEUTRAL,"{'Mixed': 0.1841464638710022, 'Negative': 0.055446773767471313, 'Neutral': 0.7263820171356201, 'Positive': 0.034024763852357864}"
joebidencomprehend.csv,8251,NEUTRAL,"{'Mixed': 0.0008469967287965119, 'Negative': 0.36386269330978394, 'Neutral': 0.6300886273384094, 'Positive': 0.0052017150446772575}"
joebidencomprehend.csv,8280,NEUTRAL,"{'Mixed': 0.003352407831698656, 'Negative': 0.0031589167192578316, 'Neutral': 0.9879456758499146, 'Positive': 0.005542998667806387}"
joebidencomprehend.csv,8281,POSITIVE,"{'Mixed': 0.002736985683441162, 'Negative': 0.0017474893247708678, 'Neutral': 0.25618821382522583, 'Positive': 0.7393273711204529}"
joebidencomprehend.csv,8291,NEGATIVE,"{'Mixed': 0.0038740094751119614, 'Negative': 0.7070361971855164, 'Neutral': 0.28722691535949707, 'Positive': 0.0018628534162417054}"
joebidencomprehend.csv,8298,NEGATIVE,"{'Mixed': 0.015054212883114815, 'Negative': 0.6115447282791138, 'Neutral': 0.3554973304271698, 'Positive': 0.017903761938214302}"
joebidencomprehend.csv,8305,NEUTRAL,"{'Mixed': 6.896561535540968e-05, 'Negative': 0.012798423878848553, 'Neutral': 0.9200307130813599, 'Positive': 0.06710188835859299}"
joebidencomprehend.csv,8308,POSITIVE,"{'Mixed': 0.0035600815899670124, 'Negative': 0.013795236125588417, 'Neutral': 0.3556019961833954, 'Positive': 0.6270427703857422}"
joebidencomprehend.csv,8309,NEUTRAL,"{'Mixed': 0.007836777716875076, 'Negative': 0.06975650787353516, 'Neutral': 0.9134125113487244, 'Positive': 0.00899427104741335}"
joebidencomprehend.csv,8310,NEGATIVE,"{'Mixed': 0.027128882706165314, 'Negative': 0.7811397314071655, 'Neutral': 0.19017551839351654, 'Positive': 0.0015558390878140926}"
joebidencomprehend.csv,8313,NEUTRAL,"{'Mixed': 0.025022022426128387, 'Negative': 0.3489964008331299, 'Neutral': 0.620799720287323, 'Positive': 0.005181924905627966}"
joebidencomprehend.csv,8316,NEUTRAL,"{'Mixed': 0.055842284113168716, 'Negative': 0.01074465736746788, 'Neutral': 0.5007787942886353, 'Positive': 0.43263423442840576}"
joebidencomprehend.csv,8333,NEUTRAL,"{'Mixed': 0.0518903024494648, 'Negative': 0.11263135820627213, 'Neutral': 0.8225407004356384, 'Positive': 0.012937640771269798}"
joebidencomprehend.csv,8335,NEUTRAL,"{'Mixed': 6.0581511206692085e-05, 'Negative': 0.0006691516609862447, 'Neutral': 0.9960466027259827, 'Positive': 0.0032236671540886164}"
joebidencomprehend.csv,8342,NEUTRAL,"{'Mixed': 0.004431217908859253, 'Negative': 0.04325591027736664, 'Neutral': 0.9445965886116028, 'Positive': 0.007716302294284105}"
joebidencomprehend.csv,8349,NEUTRAL,"{'Mixed': 0.16839659214019775, 'Negative': 0.09530191123485565, 'Neutral': 0.7328698039054871, 'Positive': 0.003431708784773946}"
joebidencomprehend.csv,8352,MIXED,"{'Mixed': 0.454364150762558, 'Negative': 0.25092121958732605, 'Neutral': 0.2574884295463562, 'Positive': 0.03722623735666275}"
joebidencomprehend.csv,8361,NEUTRAL,"{'Mixed': 0.007858702912926674, 'Negative': 0.43193385004997253, 'Neutral': 0.542728841304779, 'Positive': 0.01747860014438629}"
joebidencomprehend.csv,8366,NEUTRAL,"{'Mixed': 0.0002344025269849226, 'Negative': 0.0021836645901203156, 'Neutral': 0.9969416260719299, 'Positive': 0.0006403110455721617}"
joebidencomprehend.csv,8368,NEUTRAL,"{'Mixed': 0.16298072040081024, 'Negative': 0.05772451311349869, 'Neutral': 0.5895398259162903, 'Positive': 0.189754918217659}"
joebidencomprehend.csv,8369,NEUTRAL,"{'Mixed': 0.12600232660770416, 'Negative': 0.27679648995399475, 'Neutral': 0.5732971429824829, 'Positive': 0.02390407770872116}"
joebidencomprehend.csv,8403,NEUTRAL,"{'Mixed': 0.0064250933937728405, 'Negative': 0.024238094687461853, 'Neutral': 0.9667484760284424, 'Positive': 0.0025883656926453114}"
joebidencomprehend.csv,8415,NEUTRAL,"{'Mixed': 0.01804107241332531, 'Negative': 0.025255907326936722, 'Neutral': 0.9469195604324341, 'Positive': 0.00978347659111023}"
joebidencomprehend.csv,8417,NEUTRAL,"{'Mixed': 1.8052125597023405e-05, 'Negative': 0.00041536104981787503, 'Neutral': 0.9970876574516296, 'Positive': 0.002478907583281398}"
joebidencomprehend.csv,8427,NEUTRAL,"{'Mixed': 0.003787416499108076, 'Negative': 0.2937290370464325, 'Neutral': 0.7001354694366455, 'Positive': 0.002348026493564248}"
joebidencomprehend.csv,8462,NEGATIVE,"{'Mixed': 0.0011875564232468605, 'Negative': 0.7745495438575745, 'Neutral': 0.22315426170825958, 'Positive': 0.0011086653685197234}"
joebidencomprehend.csv,8464,MIXED,"{'Mixed': 0.6760019063949585, 'Negative': 0.1795307695865631, 'Neutral': 0.12814317643642426, 'Positive': 0.016324110329151154}"
joebidencomprehend.csv,8483,NEUTRAL,"{'Mixed': 0.004482063464820385, 'Negative': 0.10154300928115845, 'Neutral': 0.7575588822364807, 'Positive': 0.1364160031080246}"
joebidencomprehend.csv,8486,NEUTRAL,"{'Mixed': 0.0008537613321095705, 'Negative': 0.17936569452285767, 'Neutral': 0.8143637776374817, 'Positive': 0.005416797939687967}"
joebidencomprehend.csv,8442,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8443,NEUTRAL,"{'Mixed': 0.0003676405467558652, 'Negative': 0.050569627434015274, 'Neutral': 0.9385918378829956, 'Positive': 0.010470847599208355}"
joebidencomprehend.csv,8444,NEGATIVE,"{'Mixed': 0.11541735380887985, 'Negative': 0.4961966276168823, 'Neutral': 0.37751060724258423, 'Positive': 0.01087541040033102}"
joebidencomprehend.csv,8445,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8446,NEUTRAL,"{'Mixed': 0.0017840091604739428, 'Negative': 0.3202827572822571, 'Neutral': 0.6751633286476135, 'Positive': 0.0027698855847120285}"
joebidencomprehend.csv,8447,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8448,NEGATIVE,"{'Mixed': 0.002006974769756198, 'Negative': 0.5371530055999756, 'Neutral': 0.42332538962364197, 'Positive': 0.03751461207866669}"
joebidencomprehend.csv,8466,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8467,MIXED,"{'Mixed': 0.38519495725631714, 'Negative': 0.20060154795646667, 'Neutral': 0.3811321258544922, 'Positive': 0.033071376383304596}"
joebidencomprehend.csv,8468,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8469,NEUTRAL,"{'Mixed': 0.00024804077111184597, 'Negative': 0.002982555888593197, 'Neutral': 0.989994466304779, 'Positive': 0.0067748879082500935}"
joebidencomprehend.csv,8470,NEUTRAL,"{'Mixed': 0.0012532088439911604, 'Negative': 0.028622353449463844, 'Neutral': 0.967326283454895, 'Positive': 0.002798118395730853}"
joebidencomprehend.csv,8471,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8472,NEUTRAL,"{'Mixed': 0.032129399478435516, 'Negative': 0.008608599193394184, 'Neutral': 0.6610426902770996, 'Positive': 0.2982192933559418}"
joebidencomprehend.csv,8473,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8474,NEUTRAL,"{'Mixed': 0.0007742075831629336, 'Negative': 0.006739643402397633, 'Neutral': 0.9827423095703125, 'Positive': 0.00974373146891594}"
joebidencomprehend.csv,8475,NEUTRAL,"{'Mixed': 0.0018673307495191693, 'Negative': 0.05283479392528534, 'Neutral': 0.9442461133003235, 'Positive': 0.0010517247719690204}"
joebidencomprehend.csv,8476,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8477,NEUTRAL,"{'Mixed': 2.5390370865352452e-05, 'Negative': 0.0028455196879804134, 'Neutral': 0.9960538148880005, 'Positive': 0.0010752292582765222}"
joebidencomprehend.csv,8478,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8479,NEUTRAL,"{'Mixed': 0.0006587945390492678, 'Negative': 0.003998204134404659, 'Neutral': 0.9935593605041504, 'Positive': 0.0017836069455370307}"
joebidencomprehend.csv,8480,NEUTRAL,"{'Mixed': 0.0006438660202547908, 'Negative': 0.001588928629644215, 'Neutral': 0.995695948600769, 'Positive': 0.0020713498815894127}"
joebidencomprehend.csv,8481,NEGATIVE,"{'Mixed': 0.014145301654934883, 'Negative': 0.5135886073112488, 'Neutral': 0.46433109045028687, 'Positive': 0.007934930734336376}"
joebidencomprehend.csv,8487,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8490,NEUTRAL,"{'Mixed': 3.2112871849676594e-05, 'Negative': 0.000448293169029057, 'Neutral': 0.9982132911682129, 'Positive': 0.001306317513808608}"
joebidencomprehend.csv,8492,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8497,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8501,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8502,NEGATIVE,"{'Mixed': 0.016695842146873474, 'Negative': 0.6792691349983215, 'Neutral': 0.28827962279319763, 'Positive': 0.015755310654640198}"
joebidencomprehend.csv,8503,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8504,NEUTRAL,"{'Mixed': 0.22620771825313568, 'Negative': 0.3184535801410675, 'Neutral': 0.395574688911438, 'Positive': 0.05976409465074539}"
joebidencomprehend.csv,8505,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8506,MIXED,"{'Mixed': 0.3859826922416687, 'Negative': 0.2515694200992584, 'Neutral': 0.3243430256843567, 'Positive': 0.0381048358976841}"
joebidencomprehend.csv,8509,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8511,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8512,POSITIVE,"{'Mixed': 0.05587603896856308, 'Negative': 0.1110064834356308, 'Neutral': 0.11524999886751175, 'Positive': 0.7178675532341003}"
joebidencomprehend.csv,8513,POSITIVE,"{'Mixed': 0.03394891321659088, 'Negative': 0.057285718619823456, 'Neutral': 0.06572910398244858, 'Positive': 0.8430362939834595}"
joebidencomprehend.csv,8514,NEGATIVE,"{'Mixed': 0.0417102575302124, 'Negative': 0.7626592516899109, 'Neutral': 0.17153386771678925, 'Positive': 0.024096669629216194}"
joebidencomprehend.csv,8527,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8530,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8531,NEGATIVE,"{'Mixed': 0.023264072835445404, 'Negative': 0.5642825365066528, 'Neutral': 0.39545464515686035, 'Positive': 0.016998743638396263}"
joebidencomprehend.csv,8532,NEUTRAL,"{'Mixed': 0.08563870936632156, 'Negative': 0.14708036184310913, 'Neutral': 0.6949498653411865, 'Positive': 0.07233105599880219}"
joebidencomprehend.csv,8533,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8537,NEUTRAL,"{'Mixed': 0.00845708791166544, 'Negative': 0.0048453230410814285, 'Neutral': 0.9741135239601135, 'Positive': 0.012584127485752106}"
joebidencomprehend.csv,8538,NEUTRAL,"{'Mixed': 0.00017868567374534905, 'Negative': 0.003789912909269333, 'Neutral': 0.9755005240440369, 'Positive': 0.020530855283141136}"
joebidencomprehend.csv,8541,NEUTRAL,"{'Mixed': 0.00024960754672065377, 'Negative': 0.029706869274377823, 'Neutral': 0.964939296245575, 'Positive': 0.005104243289679289}"
